sha,Positive,Negative,Final,new,total
d449b2993258e591d6cf878cd417fc337bba78c2,1,-1,0,,
76d87f470c5a9786325e7c06cde2d41d53e9b665,1,-2,-1,0,
5e5a5ffb0ecc48ed982563f046ab7c2e8897324f,1,-1,0,5,
cebf1d67dffc14ae235806e3fffae4f607b459dc,1,-1,0,,
b3674ad43d7cf024b671b6f0114e572c1ec842e6,1,-1,0,,
8ed3a1defd2767535c615708986c556d954f07c1,1,-1,0,,
223be464b1e58ac8e85137c71bbb541bed760403,1,-1,0,0,
aed96c0c228d3218de9cebb79d7efd4c1ac06b8a,1,-1,0,,
f7c0b0aa66a3b1e9fcaf131137d9313f1ac63845,1,-1,0,,
fc72f6ab2e7dd060b46f5527267fb2159414e9fb,1,-1,0,0,
4686d5ec71bb69fe03ca4586a53213459061416d,1,-1,0,,
15c94f8453d5d13cf6f9af0628b29799286aaafb,1,-1,0,,
223f9c15e8e62b5ad5aa64c79e1bc9b0610b78a9,1,-1,0,2,
59f2d9aba106cd637845651ef9575e2b055cc9e3,1,-1,0,,
5126671cef0f240f59a77fa981c3e894b183b72b,1,-1,0,6,3
d8a198fcbf42424edf3cb0e0785e0e70114c8e3b,1,-1,0,,1
197aa289ece8108f5dcd7c6ce126dbaef1873655,1,-1,0,,
10dad0fae7a9a1aa8c1369146b8d1f4ccf9998ad,1,-2,-1,1,
ae6ddb11c118316ba20cbab8c10a1b858a0257fd,1,-1,0,,
826cdf7bc7c9b364c89217c4baa123211fa3e085,1,-2,-1,,
bb0e6fedecf97ddd2571e8f4800c2b671da2371a,1,-1,0,37,
2be7116bd4e5536b5dbbd2ea0832a24f849ee333,1,-1,0,,
ecf06cebd6586bea737ff47b628b9778afd15503,1,-1,0,,
41fdfbb223a19ed8a0c5878514894ed4f00bdf28,1,-1,0,1,
1bd95e5b77c68cec8c821de2fbd44f2de96c835b,1,-1,0,,
f56abd1974106eb04499fc15ab0f9e15e7aaf67f,1,-1,0,,
829e8f228d2023bbd46a41e278363d25cad6d705,1,-1,0,,
