sha,Positive,Negative,Final,new,total
2715db783a5caf5210f7703f68a485a96132e3f2,2,-2,0,,
a8a4a18bd6c6d187126085f527abfac9a55b7edf,1,-1,0,0,
0c434ff088d811e34064c6a0720d45962492f090,1,-1,0,0,
2941d8428a2969d0a3e7c90bb072cce6cbd14300,1,-1,0,,
c0557dfb7daf57a3073535d6ce55f6556bf7df4c,2,-1,1,,
946afb87c903ce73708c9d11075aa7df78cdae0f,3,-2,1,,
f1b22619682351923e1d34481e6efe499f41745f,1,-1,0,0,
79e8351d357383e3b1f85f029883970fac601c46,1,-1,0,,
40564c7415ab5fbd2dc89527d38493bc0bd2bf86,1,-2,-1,10,
d31b6ce371d5aed395c86be7e1654061b3f0b45b,1,-1,0,8,
f2ecd139a4dd5fb085208d067509778d7ba1f700,1,-1,0,0,
ac985ef9cd1f60c4fdcfcb2cd929461cd46e714e,1,-1,0,1,
3106b4ef159878972100ca5028dc3ab69fac6971,3,-2,1,,
2909a996047e575cdac02ea1c06a93a9419271cf,2,-2,0,0,
153ca2f80943957490b2b073cfc1900c2742d326,1,-1,0,,
46c31db3c79e58225a663be62b3d115ce2378345,1,-2,-1,0,
19b4d977a9b057c9fa4c3334db0796aeeef8f386,1,-1,0,34,
570943f5425971955de678e772699de05eb96c63,1,-1,0,0,
0c8ea0fedf357fd8b6c578f9a4e652952bbd1fbf,1,-2,-1,4,
3d90141108935eb7580ddc3e586c5960cc9c68c7,1,-2,-1,2,
b72fe8611c3ed4b2782ca79dec170efe5d1fbd0e,2,-1,1,12,
384a93b10b52da52dc6ce3608ce80ed28dda7c34,1,-1,0,0,
e84643cad0ebcfa85ee401e0350b8e05a0468e4d,1,-1,0,12,19
1c760101a7fcd8798eb0c6ad3c277ff190bcb22f,1,-1,0,2,
40df21bf55c45ca190ac65ed58641b54ef454ef1,1,-1,0,22,10
01d18f2c3db799d144cc8e3308da3fb2ade19417,1,-3,-2,0,
2f6370343200faec3de904a5cf2e39345acb33e7,1,-1,0,24,
50b0e455510e599e418c18ccd65a4b53f9dc3b50,1,-1,0,76,
da90c7743b5085e846287f4bdacb9711384b6c39,1,-2,-1,0,
957c1a5455508120d224f6d0d8f3bf8afa3630f0,1,-1,0,8,
0ed66d89488c7cdee558aa82b4422993e7bd2fa9,2,-2,0,0,
a3e680ed62b116fd7b3f521b61efa85290c63c7e,1,-1,0,2,
539bc1f03080d6fddfce43763468f28f5dacae56,1,-1,0,,
e9d8295062aeb67444c44666588ff8831424a80b,2,-2,0,0,
964df6b105ccd7f5bccc5462d16a671af0d8e09e,1,-2,-1,0,
7df1ae57b4015ec4e39a3d050eeb6978255df81d,1,-2,-1,,
b6901ea356dee240f15d5be6fd0b195d212fdc35,2,-1,1,0,
94116b064ca2383d12eb3c23fe54a2bf1fc39067,1,-1,0,0,
6c5c9a543ed9c04b853d78d0382068124ba21880,1,-1,0,0,
5c2c138547560763d050cf5535a1b94fb8577dda,1,-1,0,16,
87439646d6f005a4686dfc68600e894a1137a0b9,1,-1,0,0,
361eba8e4078a4c80f9be0c9194a7e3c0473aa6d,2,-1,1,0,
1f697f51921ec3cf42fb8a37cc148e744bff20ca,3,-1,2,,
6641f279b1046297cf18d38e2aa44cca93d75042,1,-1,0,18,
130bead827402e841282eaf8f197c6c4ce64ec4c,1,-1,0,10,
9bcedd8f5bd2354d133edcb3e058b8f0d4f28e8f,1,-1,0,14,
54164e74093b8beaa203c844f68e778a7df3a637,1,-1,0,0,
9a96b6a9195cbad137bce618104eea5c4217c0a7,1,-1,0,46,2
fa3239443902d9c06d2ac64f05fa19ef7f8a60c9,1,-1,0,66,
3dc87b992dc4d3db9ba32f10e575994ab8a8f475,1,-1,0,0,
f2be0be06ef49dee7c5dfcb3a0231c5ecaf5b621,1,-1,0,,
da978f40ce0ce13f19dc45023883964d219e001f,1,-1,0,2,
2927518ac86e8ed1d09038fb2b03c86c894ea5ca,1,-3,-2,14,
918c9e98f3d06e815507c31764e69c38ad2289ed,1,-1,0,0,
c94822bdfde0a43df9f576df86e5880d1f26fe26,2,-1,1,0,
a8f4ebc429d01150d3e35980373cb8c9c123aeaa,1,-1,0,2,
11d3683ddba029aad2c9da7769c528cbe99d6fd3,1,-1,0,,
378bb20dcd5e9e84d218348f9bfb166fc2b5d6b4,2,-1,1,0,
ca438f5a1f69d37e39f506cbdbc09fdb1e569838,1,-1,0,62,2
fb763eea9e4abcc47391baa5c9d909f4d520c1f6,1,-1,0,,
ec9ac201975685e6533a1788e5e8bbefdd9cbc30,1,-1,0,0,
3a3e495603803fa5ef616cb2aa119327ec8e2560,1,-2,-1,,
9b61b0f4e64f58283656d994cd68d6db7cd9bd55,2,-2,0,0,
07eed063f9dd2b6b6b121f76d9656f8e61fb61c7,1,-1,0,4,1
e1226062230b160df91d751c7ab61fdc68ecedd5,1,-1,0,0,
71f8c47ff2acb1d5359c350d8a872016a3fc5e19,2,-2,0,0,
984b19d5244406e22a537cb90b7cf40b7cd787b0,1,-1,0,2,
6fba8d15ac48632e259d6b4851615e081e341b6e,1,-1,0,,
bc27d8a03f5400c08ce627df49a64715634775c5,1,-1,0,0,
6d8d9d97f73cb5663f794edd7aaa1c7ede725203,1,-1,0,0,
50752554b24b5d7f8ee4535435d2330a09de7c5c,1,-1,0,0,
157f1d2af826d0c558c7772d2698fbbaec28b0b1,1,-1,0,,
33f372cba88cd687c20874d392f51bfe1069e3ae,1,-1,0,4,2
e3b8c0b6f07c1017e80d86758191d6898517a546,1,-1,0,0,
956f84398cf1e5f6b536590ca861d4a9d0210258,1,-1,0,0,
e4b10774c57124ba7fc9d0b6ae047e6312cdd974,1,-1,0,0,
82fb7f70ffc4474d9d08fc301af02ca979a253e8,1,-1,0,0,
3794eb819ccbec40229cd7df4140db80ead227e4,1,-1,0,,
6a297bd47bcd0494b300f52352dac570f49fec37,1,-1,0,0,
b458e6fb63d281f778ccb09e534707b3ab8cb190,1,-1,0,0,
3fb7f1b80a39bf4557a87a20b95b2f5bca2d4bd5,1,-1,0,0,
e2a4a28427011c05702cf2c1568c5067baed5337,1,-1,0,2,
c95fc106ff08d0652b5d661cab9a73f38697eccc,1,-2,-1,0,
76c3823ece47fe170d83c963d7d445c7f87462eb,1,-1,0,0,
8b4267b28dc8e2be748f03f07005ac45ab9b3223,1,-1,0,30,
36d362ade4d4cc3ca59048af4494ec226003a52a,1,-1,0,0,
ac573800bccecbb72f509d9024acccf48ccb6f4f,1,-1,0,0,3
946151d87b7999c614a7ceeb5536047193487f58,1,-1,0,0,
631696beffc2f8f216b3fb0da32605c472935504,1,-1,0,8,
27b0d3840b057814b403fa8b194bad5914b166a4,1,-1,0,0,
fe71fdc1eb0efe8e53c43a5b6f8357e307b2b4a8,1,-1,0,112,
52047f9d898bbb4bfb4e2c8b63c63be51be28c45,1,-1,0,1,3
bf6141998e60ab1e434db8e4bf4fdc517917407e,2,-2,0,38,
1202bb2f3663d052e97d62340e1cf445a817efc2,1,-1,0,158,
1ed39372ad8a3ce24b97679d41e61f401d854816,1,-1,0,,
3e89ed8f86d5ff10fef1637ed808c36a873676e3,1,-1,0,,
6cdb8e527d89c2e5c1b338fabbbe82aad31b8d37,1,-1,0,,
3a053c298ce800315a92365fbc8f62a08babc09d,1,-1,0,0,
54868978f04f1903e6e1ec70c9766752cf9450d4,1,-1,0,8,
db2e7fe9adcbf44e4964a26be9f3d7b52a52ca21,2,-1,1,14,
